area_id,avg_sale_price,avg_sale_value,transaction_count,parking_score,metro_score,mall_score,avg_rent,contract_count,rental_yield,avg_sale_price_norm,transaction_count_norm,parking_score_norm,rental_yield_norm,avg_rent_norm,contract_count_norm,metro_score_norm,mall_score_norm,hotspot_score_raw,hotspot_score,rank
269.0,17189.292375979112,11518845.50617284,766,0.0,0.9530026109660574,0.9530026109660574,109504.58701104432,7153,0.009506559225259325,0.17303221579548095,0.005600374822471778,0.0,0.0646202627693444,0.01430309400558869,0.057031218850923014,0.9530026109660574,0.9530026109660574,0.2620097246423251,41.866751140291264,84
271.0,19557.963553791884,10649280.378600825,1134,0.0,0.9691358024691358,0.9691358024691358,90580.7618978372,32458,0.008505810597292052,0.19692220671171598,0.008294411338379772,0.0,0.057808474879387214,0.011808552005148,0.25881743152186915,0.9691358024691358,0.9691358024691358,0.29278790035166097,46.805170888558536,65
276.0,11594.309024911032,4392093.4587688735,1405,0.0,0.9750889679715302,0.9750889679715302,88856.59539232533,3492,0.02023103475062033,0.11660222133887259,0.010278334968301146,0.0,0.13761846678205614,0.011581272068981675,0.027837805510147123,0.9750889679715302,0.9750889679715302,0.2663090763049997,42.55659069921152,80
278.0,18247.796343984963,22980673.61403509,1064,0.0,0.9454887218045112,0.9454887218045112,192764.26369206945,25181,0.008388103278850001,0.1837080961867006,0.007781958740245098,0.0,0.057007277391910756,0.025278399430440527,0.20078944220724854,0.9454887218045112,0.9454887218045112,0.27981916552450753,44.724311490480915,73
288.0,33.303333333333335,4810326.333333333,3,0.0,0.0,0.0,25847.23833333333,12,0.005373281674098479,0.0,1.4641502803847785e-05,0.0,0.03648631466089884,0.0032753673872309126,8.771580080539054e-05,0.0,0.0,0.005937872509674447,0.7795111592786098,157
294.0,105.46,4683899.867924528,64,0.0,0.0,0.0,28000.0,6,0.005977924547820664,0.0007277591450258799,0.0004612073383212053,0.0,0.040601932599177326,0.003559144813956909,3.987081854790479e-05,0.0,0.0,0.006761210735560022,0.9116174216060204,155
295.0,131.02234042553192,3606008.411764706,47,0.0,0.0,0.0,36946.61038961039,77,0.010245846978357292,0.0009855763069367071,0.0003367545644884991,0.0,0.06965236695916006,0.004738488590648569,0.0006060364419281528,0.0,0.0,0.01139646096972694,1.6553525770209323,150
296.0,2723.5998007590133,3183118.354083665,2108,0.0,0.0,0.0,7587092.0,3,0.14692716065679484,0.027133845664524286,0.015424823203853643,0.0,1.0,1.0,1.5948327419161916e-05,0.0,0.0,0.2789437795772618,44.58385406733602,75
297.0,10518.354220072551,11822111.825,827,0.0,0.94316807738815,0.94316807738815,81357.71993243243,148,0.006881826287616971,0.10575033495014796,0.006046940657989135,0.0,0.04675451352987741,0.01059276896884884,0.0011722020653084008,0.94316807738815,0.94316807738815,0.2397138163608737,38.289328137625226,108
299.0,1033.4541244119184,6515899.595744681,1913,0.0,0.7543125980135912,0.7543125980135912,17626.76056338028,71,0.0027051921694575738,0.010087340757781334,0.013997276680478484,0.0,0.018325450614598962,0.0021917425419280814,0.0005581914596706671,0.7543125980135912,0.7543125980135912,0.17798169463734495,28.384285944710562,124
300.0,2910.7985388888887,1565064.7675,1800,0.0,0.9794444444444445,0.9794444444444445,72291.72945205479,146,0.046190886762809184,0.029021898423954993,0.013170031772061084,0.0,0.3143191892410947,0.009397688487307402,0.0011562537378892387,0.9794444444444445,0.9794444444444445,0.27769756616768615,44.383896637418005,76
301.0,15995.711065032989,25189418.422163587,1061,0.0,0.9764373232799246,0.9764373232799246,68077.96695535314,6697,0.0027026414748604483,0.1609939696499686,0.007759996486039327,0.0,0.01830808882155512,0.00884222956370067,0.053395000199354094,0.9764373232799246,0.9764373232799246,0.257686640005953,41.17310357835292,87
303.0,9121.11913153457,26080958.956356738,1186,0.0,0.9291736930860034,0.9291736930860034,1112418.4912299465,374,0.042652514928283175,0.09165807348064325,0.008675090411279814,0.0,0.2902345812396355,0.1465073836739584,0.0029743630636736972,0.9291736930860034,0.9291736930860034,0.2883403292590214,46.09154922614625,67
304.0,6200.414545454545,8800742.6671875,1309,0.0,0.9663865546218487,0.9663865546218487,909095.4086021504,93,0.10329757873634939,0.06220037302646349,0.009575542833716453,0.0,0.703026864625085,0.11970529867053423,0.0007336230612814482,0.9663865546218487,0.9663865546218487,0.3514812417454726,56.22263470994648,41
305.0,11735.13767955801,22808027.33582089,543,0.0,0.9558011049723756,0.9558011049723756,117797.539098916,2952,0.005164740350600615,0.11802259378726308,0.00396784725984275,0.0,0.03506683805882365,0.015396272428401341,0.023531757106973406,0.9558011049723756,0.9558011049723756,0.2456825114343649,39.24701718003893,97
306.0,1871.2104946996465,1307867.884375,566,0.0,0.9346289752650176,0.9346289752650176,40784.0,4,0.031183577857705206,0.01853680063370753,0.004136224542086999,0.0,0.21216905662659663,0.005244333973276358,2.3922491128742874e-05,0.9346289752650176,0.9346289752650176,0.2485737162753383,39.71091676972833,95
307.0,20848.131277139208,5388478.030552291,2349,0.8250319284802043,0.998297147722435,0.998297147722435,190165.98929638852,1606,0.03529122476108481,0.209934606018085,0.0171891242917173,0.8256277832966601,0.24012854480445736,0.024935894436343312,0.012798532753877438,0.998297147722435,0.998297147722435,0.37705201454528986,60.32551626360429,32
308.0,7968.642452830189,26610478.29032258,106,0.0,1.0,1.0,83182.65020945581,14848,0.003125935930272505,0.08003440125322839,0.0007686788972020088,0.0,0.021189323893661724,0.010833331603341458,0.11839240859614848,1.0,1.0,0.25837820125969146,41.28406596237631,86
309.0,6991.28256,31786954.95,125,0.0,1.0,1.0,214932.01433003845,7284,0.006761642147482216,0.07017692539067906,0.0009077731738385628,0.0,0.045936457079480145,0.02820055627193006,0.05807583429687812,1.0,1.0,0.25544719557297885,40.81378024751652,90
310.0,1970.1133632287,2702755.225490196,223,0.0,0.9103139013452914,0.9103139013452914,105212.5785,20,0.038927897542374634,0.019534317153890157,0.0016252068112271043,0.0,0.26488225709447016,0.013737320678420458,0.00015150911048203818,0.9103139013452914,0.9103139013452914,0.2518880570041703,40.242709357512716,91
311.0,1301.7869654427643,2236223.256038647,926,0.0,0.9859611231101512,0.9859611231101512,62000.0,1,0.027725317600814942,0.012793697467315778,0.006771695046779601,0.0,0.18862974347654582,0.008041030875976721,0.0,0.9859611231101512,0.9859611231101512,0.25649885997757144,40.98252190112318,88
312.0,6960.17904040404,2309479.8444830584,1980,0.5207070707070707,0.9813131313131314,0.9813131313131314,527796.8071428571,21,0.14692716065679484,0.06986322089358776,0.014487767024407386,0.521083135929922,1.0,0.06944244904265029,0.00015948327419161915,0.9813131313131314,0.9813131313131314,0.44290959630252696,70.89249675635695,21
313.0,4271.077,9955561.369863013,240,0.0,0.9708333333333332,0.9708333333333332,175238.30096918083,2466,0.017602051201216398,0.04274142200489474,0.0017496595850598105,0.0,0.1197237849366247,0.022968123899523078,0.019656313544117062,0.9708333333333332,0.9708333333333332,0.2506650682610584,40.04647837170219,92
